[MINUTE], [VALUE], [SHARES OWNED = 0]
1.0,40.0
2.0,89.0
3.0,56.0
4.0,58.0
5.0,79.0
6.0,78.0
7.0,72.0
8.0,63.0
9.0,80.0
10.0,88.0
11.0,100.0
1.0,99.7951684436017
1.0,91.73605232444855
2.0,98.4459037318326
3.0,94.51740951863566
1.0,95.12268060201134
1.0,89.84791880189852
2.0,82.32158149322879
1.0,91.64654383564914
1.0,88.48773422825943
1.0,80.5155600597861
1.0,85.641900451626
2.0,85.18840077842246
3.0,76.27608487536592
1.0,73.53776261737217
1.0,74.78783264903304
2.0,80.27067164649002
1.0,72.9634919774736
2.0,75.89003474960347
3.0,70.68556046520214
4.0,61.15373872572998
5.0,58.963901922089434
6.0,52.93544072250839
7.0,45.24830732355461
8.0,47.004740229919314
9.0,49.09325951359897
10.0,48.60102864290674
11.0,53.3712237529058
12.0,46.263999685920965
13.0,41.390938364703935
14.0,39.08596671258193
15.0,47.31845447152681
16.0,52.47172712535515
1.0,56.40108117039766
1.0,60.925723629007564
1.0,58.763871411937444
2.0,54.767893476604755
1.0,45.6784257202175
2.0,38.28089394292955
3.0,34.36142489879313
4.0,37.89592950899817
5.0,46.65614728276722
6.0,52.020316872783646
7.0,46.78427009881604
8.0,39.50419246351577
9.0,43.69975352611644
10.0,39.15257870951562
11.0,43.72668068314797
12.0,36.91399481689265
1.0,45.973789939433104
2.0,52.79213980899853
3.0,60.30251492091659
4.0,60.00250898342115
1.0,66.20534241324984
2.0,72.75071923673067
1.0,78.62058665078419
1.0,72.5448318624055
1.0,67.32226788459072
1.0,59.181803590588515
1.0,63.04367894458973
2.0,60.01114748511209
3.0,53.975441345497416
4.0,60.113769374599016
5.0,66.81503682858681
1.0,68.11442685222978
2.0,72.73363485114385
3.0,72.11594301013142
