[MINUTE], [VALUE], [SHARES OWNED = 0]
1.0,78.0
2.0,77.0
3.0,68.0
4.0,88.0
5.0,90.0
6.0,97.0
7.0,105.0
8.0,100.0
9.0,103.0
10.0,98.0
11.0,100.0
1.0,108.827023645146
1.0,111.3827864502709
2.0,119.04573721355169
3.0,115.10020067547488
4.0,115.19682134811777
5.0,106.06980190443409
6.0,102.16402592248033
7.0,99.64511601454824
1.0,97.10967179810497
2.0,89.19913394729925
3.0,97.54214094378221
4.0,96.92900522959627
5.0,105.97156018530612
6.0,106.08955988218514
7.0,97.67485302050136
8.0,90.77950816170774
9.0,87.65801065782689
10.0,82.97472189256906
11.0,89.54036977061756
12.0,90.26887110279375
13.0,99.04298309126028
14.0,97.99287336600617
15.0,94.29073857474451
16.0,92.29110279055902
17.0,100.48579483426623
18.0,102.58411456534883
19.0,93.92810827089463
20.0,98.89476417321116
21.0,96.09735449620065
22.0,88.00702427555633
23.0,88.81938301802491
1.0,96.6989893067026
2.0,94.13989668795642
